order_id,ship_mode,customer_name,segment,state,country,market,region,product_id,category,sub_category,product_name,order_priority
AU-2012-9900,,Dave Brooks,,Carinthia,,,,FUR-BO-10001746,,,"Advantus Photo Frame, Erganomic",
AU-2013-2590,,Dave Hallsten,,Casanare,,,,FUR-BO-10001749,,,Advantus Plastic Paper Clips,
AU-2013-3370,,Dave Kipp,,Castile And Leon,,,,FUR-BO-10001753,,,Advantus Push Pins,
AU-2013-3750,,Dave Poirier,,Castile-La Mancha,,,,FUR-BO-10001779,,,"Advantus Push Pins, 12 Pack",
AU-2013-6380,,David Bremer,,Catalonia,,,,FUR-BO-10001781,,,"Advantus Push Pins, Aluminum Head",
AU-2013-6980,,David Flashing,,Catamarca,,,,FUR-BO-10001798,,,"Advantus Push Pins, Assorted Sizes",
AU-2013-8150,,David Kendrick,,Ceara,,,,FUR-BO-10001811,,,"Advantus Push Pins, Bulk Pack",
AU-2013-9620,,David Philippe,,Central,,,,FUR-BO-10001822,,,"Advantus Push Pins, Metal",
AU-2013-9920,,David Smith,,Central Equatoria,,,,FUR-BO-10001831,,,Advantus Rolling Drawer Organizers,
AU-2014-1430,,David Wiener,,Central Jutland,,,,FUR-BO-10001834,,,Advantus Rolling Storage Box,
AU-2014-1530,,Dean Braden,,Central Luzon,,,,FUR-BO-10001835,,,"Advantus Rubber Bands, 12 Pack",
AU-2014-1900,,Dean Katz,,Centrale,,,,FUR-BO-10001860,,,"Advantus Rubber Bands, Assorted Sizes",
AU-2014-3670,,Dean Percer,,Centre,,,,FUR-BO-10001867,,,"Advantus Rubber Bands, Bulk Pack",
AU-2014-6170,,Deanra Eno,,Cesar,,,,FUR-BO-10001872,,,"Advantus Rubber Bands, Metal",
AU-2014-6560,,Deborah Brumfield,,Ceuta,,,,FUR-BO-10001873,,,Advantus Slideclip Paper Clips,
AU-2014-6650,,Debra Catini,,Chaco,,,,FUR-BO-10001874,,,"Advantus Stacking Tray, Black",
AU-2014-7090,,Deirdre Greer,,Chaguanas,,,,FUR-BO-10001875,,,"Advantus Stacking Tray, Durable",
AU-2014-800,,Delfina Latchford,,Champagne-Ardenne,,,,FUR-BO-10001876,,,"Advantus Stacking Tray, Erganomic",
AU-2014-8900,,Denise Leinenbach,,Chandigarh,,,,FUR-BO-10001888,,,"Advantus Staples, 12 Pack",
AU-2014-8970,,Denise Monton,,Chaouia-Ouardigha,,,,FUR-BO-10001892,,,"Advantus Staples, Assorted Sizes",
AU-2014-9620,,Dennis Bolton,,Chelyabinsk,,,,FUR-BO-10001918,,,"Advantus Staples, Bulk Pack",
AU-2014-970,,Dennis Kane,,Cherkasy,,,,FUR-BO-10001934,,,"Advantus Staples, Metal",
BA-2013-8930,,Dennis Pardue,,Chernihiv,,,,FUR-BO-10001943,,,Advantus T-Pin Paper Clips,
BK-2011-6660,,Denny Blanton,,Chhattisgarh,,,,FUR-BO-10001946,,,"Advantus Thumb Tacks, 12 Pack",
BK-2012-7820,,Denny Joy,,Chiapas,,,,FUR-BO-10001966,,,"Advantus Thumb Tacks, Assorted Sizes",
BK-2012-9590,,Denny Ordway,,Chiba,,,,FUR-BO-10001967,,,"Advantus Thumb Tacks, Bulk Pack",
BK-2013-5970,,Dianna Arnett,,Chihuahua,,,,FUR-BO-10001969,,,"Advantus Thumb Tacks, Metal",
BK-2014-2410,,Dianna Vittorini,,Chimaltenango,,,,FUR-BO-10001972,,,Airmail Envelopes,
BK-2014-2770,,Dianna Wilson,,Chinandega,,,,FUR-BO-10002000,,,Akro Stacking Bins,
BK-2014-5210,,Dionis Lloyd,,Chiriqui,,,,FUR-BO-10002003,,,Akro-Mils 12-Gallon Tote,
BK-2014-7550,,Don Jones,,Chisinau,,,,FUR-BO-10002008,,,"Alliance Big Bands Rubber Bands, 12/Pack",
BN-2011-1530,,Don Miller,,Chittagong,,,,FUR-BO-10002031,,,Alliance Rubber Bands,
BN-2011-2460,,Don Weiss,,Choco,,,,FUR-BO-10002032,,,"Alliance Super-Size Bands, Assorted Sizes",
BN-2011-2620,,Dorothy Badders,,Choluteca,,,,FUR-BO-10002042,,,Alphabetical Labels For Top Tab Filing,
BN-2011-4470,,Dorothy Dickinson,,Chongqing,,,,FUR-BO-10002084,,,Aluminum Document Frame,
BN-2011-6760,,Dorothy Wardle,,Chubut,,,,FUR-BO-10002109,,,Aluminum Screw Posts,
BN-2012-3640,,Dorris Liebe,,Chuquisaca,,,,FUR-BO-10002133,,,Amazonbasics 3-Button Usb Wired Mouse,
BN-2012-5720,,Doug Bickford,,Cidade De Maputo,,,,FUR-BO-10002142,,,American Pencil,
BN-2012-6200,,Doug Jacobs,,Ciego De Avila,,,,FUR-BO-10002182,,,"Ames Business Envelopes, Recycled",
BN-2012-8190,,Doug O'Connell,,Cienfuegos,,,,FUR-BO-10002202,,,"Ames Business Envelopes, Security-Tint",
BN-2013-2680,,Duane Benoit,,Cluj,,,,FUR-BO-10002204,,,"Ames Business Envelopes, Set Of 50",
BN-2013-570,,Duane Huffman,,Coahuila,,,,FUR-BO-10002206,,,"Ames Clasp Envelope, Recycled",
BN-2013-6580,,Duane Noonan,,Coast,,,,FUR-BO-10002213,,,"Ames Clasp Envelope, Security-Tint",
BN-2013-9270,,Ed Braxton,,Cochabamba,,,,FUR-BO-10002214,,,"Ames Clasp Envelope, Set Of 50",
BN-2013-9770,,Ed Jacobs,,Coimbra,,,,FUR-BO-10002235,,,"Ames Clasp Envelope, With Clear Poly Window",
BN-2014-1970,,Ed Ludwig,,Cojedes,,,,FUR-BO-10002250,,,Ames Color-File Green Diamond Border X-Ray Mailers,
BN-2014-2740,,Edward Becker,,Colima,,,,FUR-BO-10002268,,,"Ames Interoffice Envelope, Recycled",
BN-2014-4710,,Edward Hooks,,Colon,,,,FUR-BO-10002277,,,"Ames Interoffice Envelope, Security-Tint",
BN-2014-4860,,Edward Nazzal,,Colorado,,,,FUR-BO-10002285,,,"Ames Interoffice Envelope, Set Of 50",
BN-2014-4920,,Eileen Kiefer,,Connecticut,,,,FUR-BO-10002289,,,"Ames Interoffice Envelope, With Clear Poly Window",
BN-2014-5090,,Eleni Mccrary,,Constanta,,,,FUR-BO-10002300,,,"Ames Mailers, Recycled",
BN-2014-8500,,Elizabeth Moffitt,,Constantine,,,,FUR-BO-10002308,,,"Ames Mailers, Security-Tint",
BN-2014-9200,,Ellis Ballard,,Copperbelt,,,,FUR-BO-10002309,,,"Ames Mailers, Set Of 50",
BN-2014-9930,,Elpida Rittenbach,,Cordillera,,,,FUR-BO-10002318,,,"Ames Mailers, With Clear Poly Window",
BO-2011-470,,Emily Burns,,Cordoba,,,,FUR-BO-10002324,,,"Ames Manila Envelope, Recycled",
BO-2011-6900,,Emily Ducich,,Cork,,,,FUR-BO-10002325,,,"Ames Manila Envelope, Security-Tint",
BO-2011-7760,,Emily Grady,,Corrientes,,,,FUR-BO-10002334,,,"Ames Manila Envelope, Set Of 50",
BO-2011-9310,,Emily Phan,,Corsica,,,,FUR-BO-10002346,,,"Ames Manila Envelope, With Clear Poly Window",
BO-2012-2360,,Eric Barreto,,Cortes,,,,FUR-BO-10002352,,,"Ames Peel And Seal, Recycled",
BO-2012-4390,,Eric Hoffmann,,Corum,,,,FUR-BO-10002378,,,"Ames Peel And Seal, Security-Tint",
BO-2012-5160,,Eric Murdock,,Cross River,,,,FUR-BO-10002383,,,"Ames Peel And Seal, Set Of 50",
BO-2012-5210,,Erica Bern,,Cundinamarca,,,,FUR-BO-10002387,,,"Ames Peel And Seal, With Clear Poly Window",
BO-2012-5950,,Erica Hackney,,Cuscatlan,,,,FUR-BO-10002390,,,Ampad #10 Peel & Seel Holiday Envelopes,
BO-2012-6660,,Erica Hernandez,,Da Nang,,,,FUR-BO-10002423,,,"Ampad Evidence Wirebond Steno Books, 6"" X 9""",
BO-2012-7210,,Erica Smith,,Daegu,,,,FUR-BO-10002444,,,"Ampad Gold Fibre Wirebound Steno Books, 6"" X 9"", Gregg Ruled",
BO-2012-7240,,Erin Ashbrook,,Daejeon,,,,FUR-BO-10002462,,,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 3⁄4” x 11”",
BO-2012-7320,,Erin Creighton,,Dagestan,,,,FUR-BO-10002471,,,"Ampad Poly Cover Wirebound Steno Book, 6"" X 9"" Assorted Colors, Gregg Ruled",
BO-2012-8820,,Erin Mull,,Dakar,,,,FUR-BO-10002510,,,Anderson Hickey Conga Table Tops & Accessories,
BO-2013-1280,,Erin Smith,,Dar Es Salaam,,,,FUR-BO-10002529,,,"Angle-D Binders With Locking Rings, Label Holders",
BO-2013-1400,,Eudokia Martin,,Dayr Az Zawr,,,,FUR-BO-10002545,,,Angle-D Ring Binders,
BO-2013-2880,,Eugene Barchas,,Delaware,,,,FUR-BO-10002574,,,Anker 24W Portable Micro Usb Car Charger,
BO-2013-3500,,Eugene Hildebrand,,Delhi,,,,FUR-BO-10002580,,,Anker 36W 4-Port Usb Wall Charger Travel Power Adapter For Iphone 5S 5C 5,
BO-2013-3590,,Eugene Moren,,Delta,,,,FUR-BO-10002592,,,Anker Astro 15000Mah Usb Portable Charger,
BO-2013-3910,,Eva Jacobs,,Denizli,,,,FUR-BO-10002598,,,Anker Astro Mini 3000Mah Ultra-Compact Portable Charger,
BO-2013-8060,,Evan Bailliet,,Dhaka,,,,FUR-BO-10002613,,,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,
BO-2013-9400,,Evan Henry,,Dhi Qar,,,,FUR-BO-10002632,,,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover With Stand,
BO-2014-1160,,Evan Minnotte,,Diana,,,,FUR-BO-10002679,,,Apc 7 Outlet Network Surgearrest Surge Protector,
BO-2014-1510,,Filia Mcadams,,Diffa,,,,FUR-BO-10002680,,,"Apple Audio Dock, Cordless",
BO-2014-170,,Frank Atkinson,,Dire Dawa,,,,FUR-BO-10002682,,,"Apple Audio Dock, Full Size",
BO-2014-1930,,Frank Carlisle,,District Of Columbia,,,,FUR-BO-10002708,,,"Apple Audio Dock, Voip",
BO-2014-2490,,Frank Gastineau,,Distrito Capital,,,,FUR-BO-10002736,,,"Apple Audio Dock, With Caller Id",
BO-2014-2640,,Frank Hawley,,Distrito Federal,,,,FUR-BO-10002738,,,Apple Earpods With Remote And Mic,
BO-2014-2670,,Frank Merwin,,Dix-Huit Montagnes,,,,FUR-BO-10002740,,,"Apple Headset, Cordless",
BO-2014-4120,,Frank Olsen,,Diyala,,,,FUR-BO-10002766,,,"Apple Headset, Full Size",
BO-2014-5570,,Frank Preis,,Diyarbakir,,,,FUR-BO-10002781,,,"Apple Headset, Voip",
BO-2014-5730,,Fred Chung,,Djelfa,,,,FUR-BO-10002782,,,"Apple Headset, With Caller Id",
BO-2014-620,,Fred Harton,,Djibouti,,,,FUR-BO-10002793,,,Apple Iphone 5,
BO-2014-6700,,Fred Hopkins,,Dnipropetrovs'K,,,,FUR-BO-10002812,,,Apple Iphone 5C,
BO-2014-8490,,Fred Mcmath,,Dolj,,,,FUR-BO-10002819,,,Apple Iphone 5S,
BO-2014-8690,,Fred Wasserman,,Donetsk,,,,FUR-BO-10002824,,,"Apple Office Telephone, Cordless",
BO-2014-8960,,Gary Hansen,,Donga,,,,FUR-BO-10002852,,,"Apple Office Telephone, Full Size",
BO-2014-9040,,Gary Hwang,,Doukkala-Abda,,,,FUR-BO-10002853,,,"Apple Office Telephone, Voip",
BO-2014-9070,,Gary Mcgarr,,Drenthe,,,,FUR-BO-10002866,,,"Apple Office Telephone, With Caller Id",
BO-2014-9240,,Gary Mitchum,,Duarte,,,,FUR-BO-10002889,,,"Apple Signal Booster, Cordless",
BO-2014-9490,,Gary Zandusky,,Dublin,,,,FUR-BO-10002892,,,"Apple Signal Booster, Full Size",
BO-2014-9810,,Gene Hale,,Durango,,,,FUR-BO-10002906,,,"Apple Signal Booster, Voip",
BU-2011-1220,,Gene Mcclure,,Durres,,,,FUR-BO-10002916,,,"Apple Signal Booster, With Caller Id",
BU-2011-2880,,George Ashbrook,,Duzce,,,,FUR-BO-10002926,,,"Apple Smart Phone, Cordless",
BU-2011-5160,,George Bell,,East Flanders,,,,FUR-BO-10002936,,,"Apple Smart Phone, Full Size",
BU-2011-5830,,George Zrebassa,,Eastern,,,,FUR-BO-10002964,,,"Apple Smart Phone, With Caller Id",
BU-2011-7450,,Georgia Rosenberg,,Eastern Cape,,,,FUR-BO-10002968,,,"Apple Speaker Phone, Cordless",
BU-2012-1110,,Giulietta Baptist,,Ebonyi,,,,FUR-BO-10002975,,,"Apple Speaker Phone, Full Size",
BU-2012-1740,,Giulietta Dortch,,Edirne,,,,FUR-BO-10002981,,,"Apple Speaker Phone, Voip",
BU-2012-2320,,Giulietta Weimer,,Edo,,,,FUR-BO-10002985,,,"Apple Speaker Phone, With Caller Id",
BU-2012-360,,Grace Kelly,,Elazig,,,,FUR-BO-10002990,,,Arkon Windshield Dashboard Air Vent Car Mount Holder,
BU-2012-4360,,Grant Thornton,,Elbasan,,,,FUR-BO-10002992,,,Array Memo Cubes,
BU-2012-460,,Greg Guthrie,,Emilia-Romagna,,,,FUR-BO-10003007,,,"Array Parchment Paper, Assorted Colors",
BU-2012-7140,,Greg Hansen,,England,,,,FUR-BO-10003022,,,Artistic Insta-Plaque,
BU-2012-7980,,Greg Matthias,,Entre Rios,,,,FUR-BO-10003028,,,Assorted Color Push Pins,
BU-2012-8790,,Greg Maxwell,,Enugu,,,,FUR-BO-10003029,,,Astroparche Fine Business Paper,
BU-2012-8970,,Greg Tran,,Equateur,,,,FUR-BO-10003034,,,At&T 1070 Corded Phone,
BU-2012-9500,,Guy Armstrong,,Erzurum,,,,FUR-BO-10003043,,,At&T 1080 Corded Phone,
BU-2012-9650,,Guy Phonely,,Escuintla,,,,FUR-BO-10003046,,,At&T 1080 Phone,
BU-2013-2680,,Guy Thornton,,Esfahan,,,,FUR-BO-10003078,,,At&T 17929 Lendline Telephone,
BU-2013-2690,,Hallie Redmond,,Eskisehir,,,,FUR-BO-10003086,,,At&T 841000 Phone,
BU-2013-2970,,Harold Dahlen,,Espaillat,,,,FUR-BO-10003103,,,At&T Cl2909,
BU-2013-3730,,Harold Engle,,Espirito Santo,,,,FUR-BO-10003106,,,At&T Cl82213,
BU-2013-3760,,Harold Pawlan,,Est,,,,FUR-BO-10003112,,,At&T Cl83451 4-Handset Telephone,
BU-2013-4020,,Harold Ryan,,Esteli,,,,FUR-BO-10003126,,,At&T El51110 Dect,
BU-2013-4720,,Harry Greene,,Estuaire,,,,FUR-BO-10003159,,,At&T Sb67148 Synj,
BU-2013-5320,,Harry Marie,,Extremadura,,,,FUR-BO-10003174,,,At&T Tr1909W,
BU-2013-5690,,Heather Jas,,Extreme-Nord,,,,FUR-BO-10003181,,,"Ativa D5772 2-Line 5.8Ghz Digital Expandable Corded/Cordless Phone System With Answering & Caller Id/Call Waiting, Black/Silver",
BU-2013-6440,,Heather Kirkland,,F.C.T.,,,,FUR-BO-10003185,,,Ativa Mdm8000 8-Sheet Micro-Cut Shredder,
BU-2013-7380,,Helen Abelman,,Fars,,,,FUR-BO-10003199,,,Ativa V4110Mdd Micro-Cut Shredder,
BU-2013-9100,,Helen Andreada,,Federal District,,,,FUR-BO-10003206,,,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",
BU-2013-9480,,Helen Wasserman,,Federation Of Bosnia And Herzegovina,,,,FUR-BO-10003221,,,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",
BU-2013-9680,,Henia Zydlo,,Fes-Boulemane,,,,FUR-BO-10003272,,,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",
BU-2014-2740,,Henry Goldwyn,,Finland Proper,,,,FUR-BO-10003282,,,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",
BU-2014-2850,,Henry Macallister,,Flemish Brabant,,,,FUR-BO-10003284,,,Avanti 1.7 Cu. Ft. Refrigerator,
BU-2014-290,,Herbert Flentye,,Florida,,,,FUR-BO-10003287,,,Avanti 4.4 Cu. Ft. Refrigerator,
BU-2014-370,,Hilary Holden,,Franche-Comte,,,,FUR-BO-10003291,,,Avaya 4621Sw Voip Phone,
BU-2014-7540,,Hunter Glantz,,Francisco Morazan,,,,FUR-BO-10003297,,,Avaya 5410 Digital Phone,
BU-2014-8530,,Hunter Lopez,,Free State,,,,FUR-BO-10003301,,,Avaya 5420 Digital Phone,
BU-2014-880,,Ionia Mcgrath,,Friesland,,,,FUR-BO-10003320,,,Avaya Ip Phone 1140E Voip Phone,
BU-2014-9020,,Irene Maddox,,Friuli-Venezia Giulia,,,,FUR-BO-10003323,,,"Avery 05222 Permanent Self-Adhesive File Folder Labels For Typewriters, On Rolls, White, 250/Roll",
BU-2014-9200,,Ivan Gibson,,Fromager,,,,FUR-BO-10003326,,,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",
BU-2014-9730,,Ivan Liston,,Fujian,,,,FUR-BO-10003333,,,"Avery 3-Hole Punch, Clear",
BY-2011-3790,,Jack Garza,,Fukui,,,,FUR-BO-10003383,,,"Avery 3-Hole Punch, Durable",
BY-2012-8590,,Jack Lebron,,Fukuoka,,,,FUR-BO-10003384,,,"Avery 3-Hole Punch, Economy",
CA-2011-100006,,Jack O'Briant,,Galati,,,,FUR-BO-10003386,,,"Avery 3-Hole Punch, Recycled",
CA-2011-100090,,James Galang,,Galicia,,,,FUR-BO-10003404,,,"Avery 4027 File Folder Labels For Dot Matrix Printers, 5000 Labels Per Box, White",
CA-2011-100293,,James Lanier,,Galway,,,,FUR-BO-10003408,,,Avery 473,
CA-2011-100328,,Jamie Frazer,,Gangwon,,,,FUR-BO-10003433,,,Avery 474,
CA-2011-100363,,Jamie Kunitz,,Gansu,,,,FUR-BO-10003438,,,Avery 475,
CA-2011-100391,,Jane Waco,,Gauteng,,,,FUR-BO-10003441,,,Avery 476,
CA-2011-100678,,Janet Lee,,Gaziantep,,,,FUR-BO-10003450,,,Avery 477,
CA-2011-100706,,Janet Martin,,Gelderland,,,,FUR-BO-10003463,,,Avery 478,
CA-2011-100762,,Janet Molinari,,Geneva,,,,FUR-BO-10003499,,,Avery 479,
CA-2011-100860,,Jas O'Carroll,,Georgia,,,,FUR-BO-10003530,,,Avery 48,
CA-2011-100867,,Jason Fortune-,,Gezira,,,,FUR-BO-10003541,,,Avery 480,
CA-2011-100881,,Jason Gross,,Gharb-Chrarda-Beni Hssen,,,,FUR-BO-10003543,,,Avery 481,
CA-2011-100895,,Jason Klamczynski,,Gilan,,,,FUR-BO-10003546,,,Avery 482,
CA-2011-100916,,Jasper Cacioppo,,Gisborne,,,,FUR-BO-10003549,,,Avery 483,
CA-2011-100972,,Jay Fein,,Giurgiu,,,,FUR-BO-10003554,,,Avery 484,
CA-2011-101147,,Jay Kimmel,,Goias,,,,FUR-BO-10003559,,,Avery 485,
CA-2011-101175,,Jenna Caffey,,Golestan,,,,FUR-BO-10003563,,,Avery 486,
CA-2011-101266,,Jennifer Braxton,,Gombe,,,,FUR-BO-10003589,,,Avery 487,
CA-2011-101364,,Jennifer Ferguson,,Gorj,,,,FUR-BO-10003604,,,Avery 488,
CA-2011-101392,,Jennifer Halladay,,Grad Zagreb,,,,FUR-BO-10003631,,,Avery 489,
CA-2011-101427,,Jennifer Jackson,,Granada,,,,FUR-BO-10003647,,,Avery 49,
CA-2011-101462,,Jennifer Patt,,Grand Casablanca,,,,FUR-BO-10003660,,,Avery 490,
CA-2011-101476,,Jeremy Ellison,,Grand Gedeh,,,,FUR-BO-10003661,,,Avery 491,
CA-2011-101560,,Jeremy Farry,,Granma,,,,FUR-BO-10003668,,,Avery 492,
CA-2011-101602,,Jeremy Lonsdale,,Greater Accra,,,,FUR-BO-10003688,,,Avery 493,
CA-2011-101770,,Jeremy Pistek,,Greater Poland,,,,FUR-BO-10003697,,,Avery 494,
CA-2011-101833,,Jessica Myrick,,Groningen,,,,FUR-BO-10003706,,,Avery 495,
CA-2011-101931,,Jesus Ocampo,,Guadeloupe,,,,FUR-BO-10003713,,,Avery 496,
CA-2011-102008,,Jill Fjeld,,Guanajuato,,,,FUR-BO-10003734,,,Avery 497,
CA-2011-102085,,Jill Matthias,,Guangdong,,,,FUR-BO-10003738,,,Avery 498,
CA-2011-102274,,Jill Stevenson,,Guangxi,,,,FUR-BO-10003768,,,Avery 499,
CA-2011-102295,,Jim Epp,,Guantanamo,,,,FUR-BO-10003779,,,Avery 5,
CA-2011-102330,,Jim Karlsson,,Guarico,,,,FUR-BO-10003783,,,Avery 50,
CA-2011-102645,,Jim Kriz,,Guatemala,,,,FUR-BO-10003793,,,Avery 500,
CA-2011-102652,,Jim Mitchum,,Guayas,,,,FUR-BO-10003828,,,Avery 501,
CA-2011-102673,,Jim Radford,,Guelma,,,,FUR-BO-10003873,,,Avery 502,
CA-2011-102869,,Jim Sink,,Guelmim-Es Semara,,,,FUR-BO-10003878,,,Avery 503,
CA-2011-102988,,Jocasta Rupert,,Guerrero,,,,FUR-BO-10003880,,,Avery 505,
CA-2011-103058,,Joe Elijah,,Guizhou,,,,FUR-BO-10003881,,,Avery 506,
CA-2011-103086,,Joe Kamberova,,Gujarat,,,,FUR-BO-10003887,,,Avery 507,
CA-2011-103100,,Joel Eaton,,Gulu,,,,FUR-BO-10003893,,,Avery 508,
CA-2011-103191,,Joel Jenkins,,Gunma,,,,FUR-BO-10003894,,,Avery 509,
CA-2011-103219,,John Castell,,Gyeonggi,,,,FUR-BO-10003903,,,Avery 51,
CA-2011-103310,,John Dryer,,Gyeongsangnam,,,,FUR-BO-10003904,,,Avery 510,
CA-2011-103317,,John Grady,,Gyor,,,,FUR-BO-10003905,,,Avery 511,
CA-2011-103331,,John Huston,,Haifa,,,,FUR-BO-10003913,,,Avery 512,
CA-2011-103366,,John Lee,,Hainan,,,,FUR-BO-10003945,,,Avery 513,
CA-2011-103373,,John Lucas,,Hainaut,,,,FUR-BO-10003965,,,Avery 514,
CA-2011-103401,,John Murray,,Hajdu-Bihar,,,,FUR-BO-10003966,,,Avery 515,
CA-2011-103429,,John Stevenson,,Halland,,,,FUR-BO-10003968,,,Avery 516,
CA-2011-103492,,Jonathan Doherty,,Hamadan,,,,FUR-BO-10003985,,,Avery 517,
CA-2011-103527,,Jonathan Howell,,Hamburg,,,,FUR-BO-10003991,,,Avery 518,
CA-2011-103590,,Joni Blumstein,,Harare,,,,FUR-BO-10004015,,,Avery 519,
CA-2011-103660,,Joni Sundaresam,,Harjumaa,,,,FUR-BO-10004032,,,Avery 52,
CA-2011-103702,,Joni Wasserman,,Haryana,,,,FUR-BO-10004043,,,Avery 520,
CA-2011-103744,,Joseph Airdo,,Hatay,,,,FUR-BO-10004053,,,"Avery Address/Shipping Labels For Typewriters, 4"" X 2""",
CA-2011-103800,,Joseph Holt,,Haut-Sassandra,,,,FUR-BO-10004055,,,Avery Arch Ring Binders,
CA-2011-103807,,Joy Bell-,,Haute-Matsiatra,,,,FUR-BO-10004075,,,"Avery Binder Covers, Clear",
CA-2011-103849,,Joy Daniels,,Hawke'S Bay,,,,FUR-BO-10004080,,,"Avery Binder Covers, Durable",
CA-2011-103940,,Joy Smith,,Hebei,,,,FUR-BO-10004082,,,"Avery Binder Covers, Economy",
CA-2011-103989,,Julia Barnett,,Hedmark,,,,FUR-BO-10004098,,,"Avery Binder Covers, Recycled",
CA-2011-104178,,Julia Dunbar,,Heilongjiang,,,,FUR-BO-10004103,,,Avery Binder Labels,
CA-2011-104269,,Julia West,,Henan,,,,FUR-BO-10004113,,,"Avery Binder, Clear",
CA-2011-104283,,Juliana Krohn,,Hesse,,,,FUR-BO-10004119,,,"Avery Binder, Durable",
CA-2011-104402,,Julie Creighton,,Hidalgo,,,,FUR-BO-10004129,,,"Avery Binder, Economy",
CA-2011-104472,,Julie Kriz,,Hims,,,,FUR-BO-10004135,,,"Avery Binder, Recycled",
CA-2011-104563,,Julie Prescott,,Hirat,,,,FUR-BO-10004142,,,"Avery Binding Machine, Clear",
CA-2011-104738,,Justin Deggeller,,Hiroshima,,,,FUR-BO-10004161,,,"Avery Binding Machine, Durable",
CA-2011-104773,,Justin Ellison,,Ho Chi Minh City,,,,FUR-BO-10004162,,,"Avery Binding Machine, Economy",
CA-2011-104780,,Justin Hirsh,,Hokkaido,,,,FUR-BO-10004191,,,"Avery Binding Machine, Recycled",
CA-2011-104808,,Justin Mackendrick,,Holguin,,,,FUR-BO-10004199,,,Avery Binding System Hidden Tab Executive Style Index Sets,
CA-2011-104829,,Justin Ritter,,Homyel',,,,FUR-BO-10004218,,,"Avery Color Coded Labels, 5000 Label Set",
CA-2011-104976,,Kalyca Meade,,Hong Kong,,,,FUR-BO-10004219,,,"Avery Color Coded Labels, Adjustable",
CA-2011-105165,,Karen Bern,,Hordaland,,,,FUR-BO-10004230,,,"Avery Color Coded Labels, Alphabetical",
CA-2011-105172,,Karen Carlisle,,Hormozgan,,,,FUR-BO-10004238,,,"Avery Color Coded Labels, Laser Printer Compatible",
CA-2011-105249,,Karen Daniels,,Hovedstaden,,,,FUR-BO-10004254,,,Avery Durable Binders,
CA-2011-105270,,Karen Ferguson,,Hradec Kralove,,,,FUR-BO-10004312,,,"Avery Durable Plastic 1"" Binders",
CA-2011-105340,,Karen Seio,,Hrodna,,,,FUR-BO-10004316,,,Avery Durable Poly Binders,
CA-2011-105417,,Karl Braun,,Huambo,,,,FUR-BO-10004327,,,Avery Durable Slant Ring Binders,
CA-2011-105648,,Katharine Harms,,Hubei,,,,FUR-BO-10004340,,,Avery Durable Slant Ring Binders With Label Holder,
CA-2011-105872,,Katherine Ducich,,Huehuetenango,,,,FUR-BO-10004357,,,"Avery Durable Slant Ring Binders, No Labels",
CA-2011-105893,,Katherine Hughes,,Huila,,,,FUR-BO-10004360,,,Avery File Folder Labels,
CA-2011-105984,,Katherine Murray,,Hunan,,,,FUR-BO-10004371,,,"Avery File Folder Labels, 5000 Label Set",
CA-2011-106054,,Katherine Nockton,,Hunedoara,,,,FUR-BO-10004388,,,"Avery File Folder Labels, Adjustable",
CA-2011-106229,,Katrina Bavinger,,Hyogo,,,,FUR-BO-10004399,,,"Avery File Folder Labels, Alphabetical",
CA-2011-106264,,Katrina Edelman,,Iasi,,,,FUR-BO-10004404,,,"Avery File Folder Labels, Laser Printer Compatible",
CA-2011-106376,,Katrina Willman,,Ibaraki,,,,FUR-BO-10004407,,,"Avery Flip-Chart Easel Binder, Black",
CA-2011-106439,,Kean Nguyen,,Ibb,,,,FUR-BO-10004408,,,Avery Fluorescent Highlighter Four-Color Set,
CA-2011-106572,,Kean Takahito,,Ica,,,,FUR-BO-10004409,,,"Avery Framed View Binder, Ezd Ring (Locking), Navy, 1 1/2""",
CA-2011-106719,,Kean Thornton,,Idaho,,,,FUR-BO-10004423,,,Avery Hanging File Binders,
CA-2011-106726,,Keith Dawkins,,Igdir,,,,FUR-BO-10004425,,,Avery Heavy-Duty Ezd Binder With Locking Rings,
CA-2011-106803,,Keith Herrera,,Ilam,,,,FUR-BO-10004430,,,Avery Heavy-Duty Ezd View Binder With Locking Rings,
CA-2011-106810,,Kelly Andreada,,Ile-De-France,,,,FUR-BO-10004434,,,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",
CA-2011-106971,,Kelly Collister,,Illinois,,,,FUR-BO-10004441,,,"Avery Hi-Liter Everbold Pen Style Fluorescent Highlighters, 4/Pack",
CA-2011-107139,,Kelly Lampkin,,Imereti,,,,FUR-BO-10004445,,,Avery Hi-Liter Fluorescent Desk Style Markers,
CA-2011-107153,,Kelly Williams,,Imo,,,,FUR-BO-10004452,,,"Avery Hi-Liter Glidestik Fluorescent Highlighter, Yellow Ink",
